post_id,posted_at,genre,post_type,hashtags,hashtag_reach_score,total_engagements,likes,comments,shares,saves,engagement_rate,positive_sentiment_pct,neutral_sentiment_pct,negative_sentiment_pct,avg_view_duration,completion_rate,age_13_17_pct,age_18_24_pct,age_25_34_pct,age_35_44_pct,age_45_54_pct,age_55_90_pct,region_north_america_pct,region_europe_pct,region_asia_pct,region_south_america_pct,region_africa_pct,region_oceania_pct,device_mobile_pct,device_desktop_pct,device_tablet_pct
59836003-5609-42bc-a93f-f9491c302b16,2024-01-31 13:59:00,fashion,image,"#style, #gadgets, #trendy, #cooking, #fashionista, #skincare",427,7941,5752,1040,659,138,95.57,58.6,26.2,15.2,183,0.5562550333725619,7.6,13.4,15.9,19.1,23.9,20.0,33.1,20.8,13.7,3.5,12.2,16.5,57.8,32.8,9.4
e344266d-fe63-4648-b620-9e205608cef5,2024-03-08 01:30:00,gaming,reel,"#streamer, #gamer, #gadgets",228,9349,4270,542,688,101,59.91,42.5,49.2,8.2,187,0.6540740863183667,29.4,10.6,25.5,0.6,7.2,26.6,18.2,22.7,24.0,8.8,8.9,17.5,40.0,51.9,8.2
2b5093b1-2a03-48d4-95ae-2514a129c8b1,2024-01-11 20:09:00,food,image,"#tech, #ai, #foodporn, #wanderlust, #foodie",369,1450,1049,252,94,67,100.83,79.3,0.9,19.9,237,0.6452729308799594,23.3,14.9,16.7,16.7,22.4,6.0,15.1,5.6,13.1,23.9,18.3,24.0,58.8,32.0,9.2
a08efd57-a490-4733-a5ef-8deb8e6a66fb,2024-02-21 05:22:00,food,video,"#foodporn, #wanderlust, #makeup, #glam, #foodie",316,1763,1374,175,63,47,94.1,64.7,28.1,7.2,198,0.8197200475056268,22.7,17.2,8.0,20.4,13.5,18.2,17.8,11.4,20.7,17.2,20.6,12.3,22.1,35.2,42.7
955990fa-d350-45fb-83c9-b9718a27a658,2024-02-10 05:53:00,beauty,reel,"#cooking, #skincare, #style",163,5615,2471,547,211,205,61.16,42.0,52.7,5.3,120,0.8726351285365923,1.2,4.8,55.1,28.3,6.3,4.2,21.5,14.2,30.8,5.6,11.4,16.5,45.0,32.0,23.1
1e1c6afb-3fcb-43cb-838f-c0f5276fe6e9,2024-01-29 15:03:00,food,carousel,"#selfcare, #cooking, #coding, #recipe, #workout, #foodporn, #foodie, #fashionista",582,1758,1212,276,173,66,98.24,51.0,41.1,7.9,48,0.8855097544943442,35.8,17.8,16.4,1.1,19.7,9.2,27.9,23.8,12.4,12.7,6.6,16.6,37.7,58.9,3.4
833d25f3-7f88-4fae-ab7a-1a4908d91016,2024-02-01 10:34:00,lifestyle,carousel,"#beauty, #mindfulness, #innovation, #glam",283,1678,1231,292,44,72,97.68,68.4,26.1,5.5,210,0.8189485084754482,28.9,35.1,12.4,3.0,11.6,8.9,13.5,20.1,21.2,17.9,9.0,18.3,25.8,61.7,12.5
cd4b6536-1b55-47dd-8e50-827514cf9072,2024-02-19 18:56:00,fashion,reel,"#ootd, #fashionista, #lifestyle, #streamer, #mindfulness",346,5316,3536,817,282,76,88.62,69.2,18.5,12.4,257,0.7745842991582572,24.2,25.0,21.0,4.5,22.1,3.1,5.7,3.2,56.3,1.2,4.4,29.1,27.0,39.9,33.1
a99779d7-0db6-48b8-972f-f5dbf1dfe635,2024-03-08 17:03:00,fashion,carousel,"#selfcare, #fashion, #health, #fashion, #gym, #trendy",433,6677,4935,398,571,127,90.32,66.8,18.4,14.9,67,0.8193279212370064,23.7,21.3,9.9,6.1,14.9,24.0,28.2,25.9,4.5,5.8,35.3,0.2,73.0,18.6,8.4
34010584-9408-49d5-b021-ce465cad5b6e,2024-02-11 01:01:00,food,reel,"#foodie, #travelgram, #gaming, #recipe, #cooking, #tasty",458,9098,5212,564,787,257,74.96,70.3,23.0,6.7,148,0.7710873783593613,26.5,31.4,0.2,16.0,16.9,8.9,14.0,17.0,13.8,15.5,25.7,13.9,42.9,19.6,37.4
f2491adc-dfbe-41f6-94de-9b9465af9b90,2024-03-08 21:36:00,fashion,image,"#ootd, #fashionista, #streamer, #fashion, #trendy, #foodporn, #gamer",514,2675,1252,442,127,89,71.4,50.7,40.0,9.3,228,0.7231691855788984,12.0,22.7,10.1,19.0,13.8,22.3,13.3,15.8,5.0,20.7,16.2,29.0,19.8,24.3,55.9
5784136c-7889-4567-96b4-ce108c7c1d50,2024-03-14 12:56:00,travel,carousel,"#travel, #explore, #wanderlust",193,6688,4124,732,601,118,83.36,74.2,19.9,5.8,128,0.8109900253035291,28.6,8.9,31.5,18.8,6.9,5.3,11.3,1.9,22.4,38.6,0.8,25.1,41.5,30.7,27.8
d1e283bc-d0ea-4c02-b13c-9d57f6701282,2024-01-04 00:17:00,tech,image,"#style, #trendy, #tech, #ai, #gaming",361,8054,3421,1250,362,289,66.08,56.6,27.8,15.6,284,0.8565660906623245,15.5,21.7,16.0,22.6,9.8,14.4,26.2,9.4,15.4,20.1,1.7,27.3,2.7,52.2,45.1
3a10d847-b972-4a3a-9a45-e4ac625979e6,2024-03-03 10:19:00,fitness,image,"#gadgets, #workout, #health, #health",274,8900,4306,1168,729,281,72.85,47.2,43.2,9.6,153,0.3610971143566467,12.9,17.2,16.9,26.4,15.0,11.6,42.6,16.0,14.2,16.4,2.5,8.4,85.0,11.7,3.3
0469550b-1948-4732-979b-3be884790c16,2024-01-01 15:16:00,fashion,video,"#workout, #ootd, #adventure, #style, #fashion, #fashionista, #gameplay, #trendy",594,1683,1331,269,83,39,102.32,63.2,18.1,18.7,225,0.5336227189537994,7.1,26.9,5.2,13.6,20.9,26.3,10.4,8.9,18.3,24.0,1.7,36.7,22.8,72.1,5.1
147abb26-7635-4933-a4c3-3a8d526c0517,2024-01-25 13:19:00,lifestyle,image,"#lifestyle, #mindfulness, #inspiration",192,4400,3463,450,332,58,97.8,52.2,31.7,16.1,296,0.5319511369052559,7.8,24.0,24.1,6.9,23.6,13.7,10.2,3.5,9.3,22.3,25.1,29.6,35.0,26.6,38.4
4aa79cab-2bcc-4032-bc0c-e8b6bf41d155,2024-02-11 00:39:00,travel,reel,"#makeup, #wanderlust, #gaming, #glam",281,3515,2102,312,77,78,73.09,71.0,15.8,13.2,190,0.3595653602047476,13.4,11.6,15.8,14.3,24.9,20.0,21.0,22.3,18.4,18.8,18.2,1.3,40.6,22.0,37.4
69455eca-beb6-4518-a632-cd32d7d59d3f,2024-01-18 03:00:00,beauty,reel,"#ai, #beauty, #esports, #glam",324,9306,6180,1688,674,428,96.39,73.6,15.4,11.1,231,0.3050328487915266,18.7,34.8,6.2,23.0,2.4,15.0,19.4,22.5,21.3,12.6,22.7,1.6,57.4,15.1,27.5
3388dcda-107e-4b5e-b15b-e390f2d82eb8,2024-01-06 17:03:00,food,image,"#fashionista, #mindfulness, #selfcare, #makeup, #style, #foodporn, #foodie, #tasty",660,9702,4704,1298,197,308,67.07,74.0,7.7,18.3,113,0.5670789399327546,7.2,25.5,27.6,15.4,1.2,23.0,5.8,12.5,24.0,16.2,27.7,13.8,33.8,28.0,38.2
11728017-ddc0-4f44-991e-ad7658129b5b,2024-03-23 10:45:00,travel,image,"#adventure, #recipe, #skincare, #wanderlust",332,4951,2849,341,390,222,76.79,61.1,33.6,5.3,230,0.6125121754746515,29.6,2.4,23.4,9.5,16.1,19.0,2.8,29.2,34.7,4.3,17.0,12.1,38.1,12.6,49.3
ab6db368-f92d-4010-b5f2-8e3ca1a64cec,2024-02-02 00:48:00,beauty,video,"#style, #selfcare, #skincare, #glam, #beauty, #makeup",490,2883,1536,338,151,73,72.77,44.7,41.1,14.2,108,0.8005896696585022,14.5,19.7,25.1,10.2,3.7,26.9,21.0,15.8,17.0,22.8,21.4,2.0,54.1,22.0,23.8
e2b43454-14ab-4284-a6e1-e8d4175036f9,2024-01-18 04:22:00,beauty,image,"#mindfulness, #beauty, #foodporn",199,5143,2927,643,276,167,78.03,75.7,4.5,19.7,8,0.32817405580263637,2.8,16.6,17.1,12.3,25.5,25.7,19.4,22.9,15.9,11.3,13.2,17.2,39.1,2.3,58.6
46ca75a3-feac-42c8-9009-2d2de21a33a7,2024-02-25 12:22:00,food,reel,"#makeup, #gamer, #wanderlust, #adventure, #trendy, #cooking, #foodie",587,6293,3294,1204,596,125,82.93,42.2,45.7,12.1,52,0.42803940774029026,15.1,7.8,11.6,19.0,25.3,21.1,22.4,24.9,8.6,22.4,3.6,18.1,18.6,41.7,39.7
eb2f41bd-662f-4d94-b5e0-01e789287202,2024-01-01 20:09:00,lifestyle,video,"#explore, #ootd, #selfcare, #motivation, #workout",406,6858,2835,365,285,109,52.41,58.3,30.4,11.3,35,0.4561976539655226,21.4,6.6,22.6,17.5,20.7,11.2,8.9,21.1,24.2,7.1,22.1,16.7,28.3,18.2,53.5
8f1dec06-4f19-4204-8e45-25dda5b3ef6c,2024-03-27 11:56:00,food,image,"#gym, #foodie, #foodporn, #ai, #health, #recipe, #skincare, #esports",688,6294,2929,1059,392,260,73.72,76.7,6.9,16.4,293,0.7770525232412183,1.7,28.7,13.3,31.4,24.3,0.7,19.5,16.0,22.7,9.5,25.0,7.3,45.0,11.8,43.2
496a294a-4430-4774-bac1-c9eec87c7cdd,2024-02-27 20:57:00,beauty,video,"#foodie, #fashionista, #ootd, #travelgram, #skincare, #makeup, #glam",491,2220,907,309,122,48,62.43,79.4,6.4,14.2,41,0.8639937880653812,9.7,33.6,3.9,37.5,7.7,7.6,16.8,27.0,1.4,25.6,21.3,7.9,56.4,41.9,1.6
83923a39-13ec-46d7-b7c0-d31a2551e706,2024-03-16 10:39:00,tech,video,"#glam, #tech, #makeup, #travel, #wellness",401,5791,2869,1099,365,239,78.95,76.7,5.5,17.9,232,0.5427985050349178,19.1,22.8,6.4,21.3,25.6,4.8,7.5,12.6,6.2,39.8,20.9,13.1,33.5,10.8,55.7
9ca36ea3-1035-4b38-b65f-67775c11935f,2024-03-25 06:08:00,lifestyle,video,"#motivation, #streamer, #ai, #glam",312,8002,4272,583,773,238,73.31,61.0,30.2,8.8,209,0.7851440466052626,14.1,13.9,17.9,22.8,24.4,7.0,8.7,18.6,17.3,16.5,16.5,22.2,26.0,41.3,32.7
95d16607-93b9-40f4-8da2-f59fc8d0d352,2024-01-13 13:51:00,fashion,reel,"#style, #motivation, #ootd, #trendy, #streamer, #fashion",491,6765,2989,950,447,112,66.49,77.1,11.2,11.7,33,0.7610699236616432,18.7,19.4,23.2,22.4,8.4,7.8,19.2,17.0,22.9,2.1,19.7,19.0,39.7,18.3,42.0
7e609d72-4573-4d1f-8b42-709bd36cd4c7,2024-01-16 20:08:00,fitness,carousel,"#motivation, #travel, #gym, #lifestyle, #wellness, #health",444,6334,3109,1169,153,227,73.54,56.9,36.7,6.4,158,0.4506575062310971,19.3,9.1,5.9,13.7,24.7,27.2,15.6,22.5,4.6,23.6,25.9,7.8,19.6,36.3,44.1
840f1892-3503-4b6f-a129-c17b10c45bf2,2024-01-15 18:45:00,lifestyle,reel,"#gaming, #life, #inspiration, #lifestyle, #motivation, #foodie, #trendy",503,7153,4748,696,531,349,88.41,70.4,14.8,14.8,224,0.8707586910359173,6.2,9.3,7.1,9.8,34.1,33.5,30.5,2.4,11.5,27.6,7.4,20.6,9.4,24.7,65.9
ff7d4e14-1108-47dc-aa5c-de2700465f87,2024-03-20 13:51:00,food,image,"#tasty, #beauty, #explore, #gamer, #foodie, #recipe",441,7593,5248,1161,635,370,97.64,68.8,25.4,5.8,164,0.7217842317457352,13.5,13.6,0.1,4.0,49.3,19.6,12.9,11.7,17.9,21.5,25.9,10.1,44.1,21.1,34.8
d3792756-4c54-4ecb-8f0d-528704445a6b,2024-02-23 03:53:00,fashion,reel,"#beauty, #gamer, #recipe, #ootd, #trendy",320,7147,5576,715,628,328,101.4,48.8,33.7,17.5,231,0.6652689073864,0.7,10.6,45.3,15.3,28.1,0.0,25.2,4.5,6.1,28.3,24.3,11.5,23.7,43.3,33.0
91427b45-839b-4c41-8c35-d47cfc8280b9,2024-01-14 19:36:00,tech,carousel,"#tasty, #fitness, #innovation, #gym, #coding",382,5670,3203,310,535,144,73.93,41.9,46.1,11.9,186,0.3095732068225473,16.1,21.6,22.5,3.9,22.5,13.3,15.9,21.9,13.9,17.3,15.6,15.5,27.6,56.3,16.1
3b4277da-bc12-4920-ba95-3add62162637,2024-01-28 12:28:00,tech,video,"#gadgets, #tech, #coding",237,3480,2403,219,302,87,86.52,70.6,16.6,12.8,200,0.7842894118139807,2.7,0.7,6.4,21.6,38.2,30.4,29.0,28.2,4.1,8.3,2.8,27.6,7.0,11.9,81.1
455b7906-b6ba-4c5d-9289-7c58688eb0a2,2024-01-04 08:57:00,fashion,reel,"#coding, #style, #trendy, #gameplay, #fashionista, #gaming, #foodporn",553,8210,5235,784,646,174,83.3,50.5,33.0,16.5,30,0.6342719791937068,25.8,20.7,12.4,22.9,8.4,9.7,22.6,15.9,22.1,14.1,15.5,9.8,16.8,58.5,24.7
6cc5df98-77dd-4641-b104-2038c5f906f1,2024-02-13 23:33:00,fashion,reel,"#wellness, #trendy, #fashion, #foodporn",280,6646,4132,611,493,134,80.8,65.9,21.8,12.3,123,0.42735107062320765,24.8,35.4,11.7,17.6,10.3,0.2,22.4,15.6,12.4,13.5,17.7,18.3,7.7,12.6,79.7
5ec9451e-6ab2-4d3b-9320-921c15005fb1,2024-01-19 14:58:00,travel,video,"#foodie, #adventure, #motivation, #innovation, #wanderlust, #streamer, #tech",501,8967,6088,1085,560,296,89.54,74.0,18.5,7.5,80,0.4672560240390635,21.7,10.1,28.3,15.5,15.9,8.5,9.1,24.0,4.4,11.9,32.5,18.1,41.9,7.7,50.4
a14498a4-d645-4e70-912c-1916004c1d0b,2024-03-30 04:06:00,lifestyle,carousel,"#inspiration, #mindfulness, #motivation",271,4350,2729,737,254,143,88.8,57.3,23.6,19.1,264,0.8710476165847474,16.1,0.6,19.1,21.6,1.8,40.7,20.6,1.3,25.5,22.3,4.9,25.5,1.9,35.5,62.5
e5c01a47-79b6-48ee-ba2b-ebd57e729eef,2024-02-18 00:33:00,tech,image,"#coding, #life, #selfcare, #adventure, #mindfulness",358,1991,1088,260,171,30,77.8,45.7,46.2,8.0,95,0.7226728013904478,27.5,3.2,15.9,17.9,33.0,2.5,12.2,0.7,21.1,22.7,20.8,22.5,53.7,18.4,28.0
765915a3-d217-4d0a-a13b-273817a0e6cc,2024-03-25 19:24:00,tech,image,"#glam, #gamer, #tech, #trendy",341,6408,3724,1039,561,258,87.11,59.5,24.1,16.4,201,0.6948139645855607,11.3,12.1,4.8,26.3,38.9,6.5,14.5,17.4,17.1,18.4,15.0,17.7,17.7,52.5,29.8
1f01acb6-d7a7-4022-90f3-050f7990effa,2024-03-07 23:09:00,tech,image,"#fashionista, #life, #wanderlust",255,3308,1416,237,220,165,61.61,55.1,35.3,9.6,240,0.35967734135245055,7.9,21.6,29.8,33.8,4.5,2.4,10.3,9.1,26.1,20.7,25.0,8.7,55.3,38.1,6.7
9745963c-b774-4561-80d0-e89cdd10f1df,2024-01-27 22:25:00,travel,carousel,"#adventure, #wanderlust, #gamer, #trendy",318,1420,706,278,86,43,78.38,53.3,33.3,13.4,95,0.3703469152241527,18.6,9.6,28.4,7.7,30.7,5.0,19.2,17.3,24.1,20.7,5.2,13.6,46.8,18.3,34.9
9d17e046-7828-4c64-a92e-bde4cc15046f,2024-03-12 01:04:00,food,video,"#gaming, #recipe, #foodie, #tasty, #tasty, #ai, #foodporn, #cooking",479,9611,7105,1161,547,326,95.09,68.5,16.1,15.4,54,0.8605116562956074,8.5,4.6,36.1,13.3,25.9,11.6,4.8,3.3,23.8,20.2,33.9,13.9,56.7,6.6,36.7
1675fed1-c617-4ddd-be61-7922933ed503,2024-01-09 14:38:00,fashion,video,"#gaming, #fashionista, #tech, #ootd, #skincare, #wellness, #lifestyle, #fitness",611,3963,2786,236,205,140,84.96,46.2,40.6,13.1,220,0.37922808375414574,1.4,16.4,34.3,2.4,2.3,43.2,19.9,0.2,28.9,25.2,12.9,12.9,41.3,12.8,45.9
dff7948a-f5dc-4420-88a8-9c5044ee28ed,2024-01-05 09:53:00,food,image,"#gamer, #tasty, #tech, #esports",282,5458,3008,370,215,246,70.34,54.5,39.4,6.1,10,0.31659870205256874,30.9,14.3,8.8,27.9,1.2,16.8,24.9,24.6,4.5,29.0,14.2,2.8,34.4,15.7,49.8
445d7d4e-3ed1-4c31-ab74-c8fb28300e1f,2024-01-14 12:09:00,lifestyle,reel,"#cooking, #trendy, #life, #style",306,7179,4273,406,553,195,75.6,49.6,43.5,6.8,183,0.31940624917941146,15.1,0.2,32.0,0.7,22.3,29.7,15.3,20.2,21.5,8.7,25.7,8.6,40.0,1.6,58.5
0c20deb5-6c06-4cb2-b6b9-643336152483,2024-01-16 23:37:00,fitness,reel,"#style, #skincare, #wanderlust, #health, #wellness, #foodporn",429,3646,2027,676,210,88,82.31,40.8,48.1,11.0,63,0.7117368083009676,20.1,14.7,15.0,15.3,20.6,14.2,11.0,10.8,22.4,22.2,14.2,19.3,35.4,32.6,32.0
85a4ffe7-2e8f-41be-ab24-826d4ee0bfc7,2024-02-07 10:13:00,gaming,carousel,"#lifestyle, #style, #gadgets",199,2055,1531,214,101,21,90.85,62.4,31.8,5.8,62,0.5951905849244381,6.9,29.5,0.9,20.4,27.8,14.6,8.0,25.5,21.6,18.7,6.4,19.8,42.5,55.8,1.7
422f9c4b-ac02-4108-b351-3cdee2ed8551,2024-01-02 05:11:00,beauty,reel,"#explore, #skincare, #beauty, #recipe, #makeup",419,6947,3250,683,647,253,69.57,43.2,48.0,8.8,150,0.5318781820436256,2.8,12.7,30.0,16.5,27.4,10.5,1.2,14.6,36.8,16.9,1.4,29.1,32.0,8.0,59.9
fa5ca526-3310-4180-8ff7-095279d8955c,2024-03-02 12:16:00,beauty,reel,"#cooking, #ootd, #makeup",176,8594,5345,888,288,394,80.46,62.2,19.0,18.8,177,0.7997284974057338,1.6,19.0,18.1,27.9,26.4,6.9,5.9,17.9,0.6,22.2,33.8,19.7,40.2,28.8,31.0
53820430-de73-4e3b-bb13-0833a5a5af84,2024-03-09 03:55:00,food,image,"#fashionista, #foodie, #style, #esports, #coding, #foodporn",452,9668,4003,989,603,176,59.69,64.2,15.8,20.0,163,0.44834021110758804,1.2,25.0,5.6,28.2,14.2,25.8,9.3,37.1,11.9,4.3,17.7,19.6,35.0,24.3,40.7
bf71c87b-17e3-4efa-b58f-1e4ceab1b39b,2024-02-25 15:13:00,gaming,reel,"#fitness, #streamer, #gameplay, #gadgets, #gaming, #fashion, #gamer",564,6000,2989,994,564,136,78.05,72.0,16.8,11.2,22,0.8595644087533167,14.1,10.4,30.3,20.7,18.6,6.0,6.8,10.7,9.3,30.6,7.7,34.9,24.6,45.0,30.4
eb122436-c2e2-4d8f-a2f7-2fa7bab34315,2024-03-15 03:30:00,food,carousel,"#mindfulness, #wellness, #adventure",258,1121,520,101,100,30,66.99,49.6,41.6,8.8,183,0.7761009153770022,20.5,14.4,16.6,2.1,30.1,16.3,29.9,16.8,4.2,15.2,19.5,14.4,26.7,9.4,64.0
d23c68e9-8fee-412e-b406-9a4303bbe3c4,2024-02-09 14:57:00,beauty,reel,"#selfcare, #glam, #fashion, #makeup, #makeup, #trendy",376,4178,1778,270,216,130,57.3,63.7,25.2,11.1,116,0.7584605536238529,7.8,21.5,0.6,18.4,21.8,29.9,8.6,19.2,13.7,21.2,25.6,11.7,22.0,74.3,3.6
89769728-17a0-46bc-8737-453e0bd75b5a,2024-01-26 02:16:00,beauty,image,"#makeup, #adventure, #lifestyle, #cooking, #gaming, #workout, #skincare, #esports",615,4197,2836,534,147,194,88.42,70.5,15.6,13.8,107,0.538515152722667,10.4,38.3,0.4,17.4,33.4,0.2,15.8,6.4,4.6,16.4,23.6,33.2,29.9,14.8,55.3
70125c38-b648-4f09-96d5-bbeff3b2c5a5,2024-02-22 01:41:00,food,video,"#travelgram, #esports, #selfcare, #cooking, #foodporn, #health, #tech",549,4907,2442,474,456,142,71.61,60.8,28.1,11.1,26,0.5632027082177695,6.6,21.1,25.6,0.6,6.9,39.1,16.2,1.5,28.2,20.0,25.8,8.3,32.1,9.2,58.7
6c6cffe2-eee7-44cd-a682-92a0b358ae80,2024-03-06 13:06:00,lifestyle,video,"#inspiration, #motivation, #explore, #workout",347,2400,1287,407,177,99,82.08,70.1,21.4,8.5,236,0.57551516876606,2.3,31.1,22.3,1.3,30.4,12.5,24.1,20.8,13.8,24.4,6.3,10.7,3.9,51.5,44.6
2811d22a-2f0c-4fab-b669-2ecd634d8a4a,2024-01-04 22:26:00,beauty,video,"#innovation, #inspiration, #foodie, #travelgram, #makeup, #beauty",414,4084,2632,602,190,51,85.09,49.6,37.0,13.4,230,0.4749822749736369,38.5,2.2,16.1,21.3,3.3,18.5,12.2,27.3,7.1,7.2,21.7,24.4,26.5,33.7,39.8
9cc76d12-36d9-4cb4-92f4-18843a71548c,2024-01-25 19:56:00,travel,image,"#travelgram, #travel, #makeup, #explore",301,7182,2980,499,297,73,53.59,54.1,28.2,17.7,12,0.6144055563801694,21.6,2.7,5.3,20.9,22.5,26.9,4.7,25.9,7.1,0.2,15.2,46.9,42.5,31.1,26.4
3cab8a29-4cc5-4307-83a4-9ee989458388,2024-03-19 18:29:00,food,image,"#gym, #foodporn, #trendy, #fashionista, #tasty, #ootd, #foodporn, #cooking",502,1050,783,186,83,19,102.0,71.6,13.2,15.2,180,0.4162072061751385,8.0,21.1,1.1,22.9,26.9,19.9,35.1,14.0,13.6,11.9,11.3,14.1,42.9,38.3,18.9
dce9cc0a-6af8-4c0d-8ba4-3825ace31355,2024-02-26 12:25:00,food,carousel,"#style, #coding, #wanderlust, #foodie",375,1341,967,100,58,33,86.35,64.0,20.4,15.5,269,0.6335845561453581,3.2,3.0,7.4,26.5,31.3,28.6,12.1,28.8,9.6,28.6,14.0,6.9,58.3,8.3,33.4
bead192b-d56f-4335-b1e8-6102bbef160c,2024-01-14 09:40:00,lifestyle,reel,"#inspiration, #wanderlust, #foodie",272,1321,630,260,125,41,79.94,50.4,43.0,6.6,112,0.8646901507039257,18.0,8.8,20.4,19.7,19.4,13.7,15.1,21.9,15.0,17.1,7.3,23.5,59.4,14.0,26.6
4058d80b-5b07-4e31-987c-cc5c4ed56490,2024-02-27 16:12:00,fitness,carousel,"#tasty, #fitness, #gym, #health, #recipe, #wellness",455,8242,5597,1212,408,400,92.42,42.1,51.4,6.5,66,0.4413281754035847,9.5,10.8,22.6,23.6,14.4,19.1,29.9,5.5,36.2,15.9,9.1,3.3,27.5,43.0,29.5
fe435c9d-7802-4ce2-afb4-c092208ddec7,2024-02-19 15:17:00,beauty,reel,"#motivation, #makeup, #wellness, #trendy, #travel, #skincare",448,9944,6049,1751,679,331,88.6,64.1,30.8,5.1,167,0.8880856234894718,20.6,14.0,6.2,24.6,26.6,8.0,29.2,35.2,11.2,2.1,11.0,11.4,10.6,30.8,58.6
5e483ccf-b2b9-44e8-8b8f-e47ada3c9444,2024-03-19 03:59:00,tech,video,"#coding, #gadgets, #ai, #travel, #beauty, #gaming, #lifestyle, #adventure",665,5137,2839,262,287,85,67.61,62.4,19.4,18.2,292,0.5353970969064373,7.1,12.9,29.5,18.9,3.6,28.1,21.4,0.0,32.1,16.0,4.7,25.7,39.3,38.6,22.2
0fc367d3-293f-4ad6-8dc1-66f71716d8f3,2024-01-31 00:12:00,food,image,"#wanderlust, #trendy, #tasty, #foodporn",276,3333,2325,371,147,142,89.56,60.6,29.8,9.5,186,0.4476571613184758,18.9,12.5,11.4,25.6,17.6,14.0,21.5,17.9,18.2,21.5,14.5,6.4,39.9,34.4,25.7
6d2f0ba8-16ad-46d5-9ed4-1f1c798482b5,2024-02-11 00:18:00,beauty,video,"#life, #explore, #selfcare, #makeup, #beauty, #skincare",466,6814,3814,776,364,78,73.85,77.1,8.9,14.0,299,0.8047396294684672,29.3,6.3,26.3,10.6,27.0,0.5,21.8,11.2,23.6,23.8,5.0,14.5,33.2,31.9,34.9
7efbfbf8-b02b-4a05-a639-c62f6120f6ed,2024-01-07 23:26:00,fitness,video,"#gym, #fashionista, #trendy, #travel, #gaming, #gym, #ai",416,5609,2390,460,352,70,58.33,66.0,15.8,18.2,180,0.6777541535276856,20.6,10.4,7.7,17.3,35.0,9.0,32.3,10.1,26.9,4.6,23.8,2.2,24.0,57.5,18.5
a365c9a3-b99b-44fc-b5d7-c0bd291c0b65,2024-01-17 17:42:00,beauty,video,"#beauty, #gadgets, #lifestyle, #skincare, #innovation, #fashionista, #skincare",503,7927,5726,1165,473,393,97.86,43.4,40.2,16.4,5,0.439220823878795,17.7,22.6,6.4,16.1,18.0,19.2,19.4,11.5,3.7,36.4,13.3,15.7,36.4,51.2,12.5
5b065158-c9b0-4509-8881-90b46b6c5b4e,2024-03-09 08:24:00,fitness,video,"#esports, #gym, #fitness, #explore, #innovation, #adventure, #tech, #fashion",622,6068,2980,998,501,126,75.89,73.4,19.7,6.9,122,0.656579036606616,0.6,11.3,23.7,2.2,34.9,27.4,33.2,1.7,16.8,17.6,0.5,30.2,23.3,20.9,55.9
90a35816-426a-45b0-ac4d-51d72047e19a,2024-01-27 02:01:00,lifestyle,reel,"#health, #esports, #foodie, #gameplay, #glam",342,6752,2915,884,409,273,66.37,61.9,25.2,13.0,187,0.6122442325293963,5.8,27.4,29.3,0.5,26.4,10.6,19.4,16.7,0.4,27.4,18.0,18.1,20.4,42.8,36.8
b94a9e26-2751-40f6-bdc4-46b3d82a7192,2024-01-07 18:35:00,fitness,carousel,"#gym, #fitness, #streamer, #health, #ootd",415,1522,1013,83,72,74,81.6,76.3,18.1,5.7,69,0.8359241564581836,9.4,20.9,21.3,20.7,22.9,4.9,21.7,19.5,20.1,24.9,1.7,12.1,5.7,31.0,63.3
c3b0d92d-b295-4456-957c-2b20c7e41a92,2024-03-22 12:26:00,food,video,"#wanderlust, #coding, #mindfulness",182,7886,4020,472,176,297,62.96,48.8,43.5,7.7,54,0.5386930055502144,11.2,12.0,32.4,23.2,17.8,3.5,0.6,0.3,38.4,4.2,45.1,11.5,63.1,2.8,34.1
d2664487-facf-43ae-8745-d027433f49ad,2024-01-28 04:54:00,travel,video,"#fashion, #wellness, #fitness, #selfcare, #gameplay, #cooking",491,5926,3275,953,585,171,84.1,41.5,52.8,5.7,209,0.6770591786257989,11.4,12.4,27.8,6.9,26.3,15.3,21.4,1.6,18.1,31.8,1.0,26.1,25.9,38.8,35.3
457b09b1-ee3e-4bf7-9a1a-8957f88458dd,2024-03-22 18:48:00,fitness,carousel,"#gadgets, #ootd, #selfcare, #style",287,5579,3945,1058,547,241,103.8,40.8,45.4,13.7,50,0.8690867472785135,17.2,17.2,23.3,6.0,22.9,13.4,5.8,27.6,19.3,10.3,30.1,6.9,13.2,46.4,40.3
9e179646-5ce1-49a1-b845-d4d2e41ba2e3,2024-03-08 04:21:00,tech,image,"#ai, #wanderlust, #coding, #tech, #selfcare, #ootd, #makeup, #gym",530,2321,1025,413,72,114,69.97,48.1,44.0,7.9,237,0.899544120202519,29.2,18.3,3.2,28.9,6.3,14.0,18.2,1.3,22.5,21.8,13.1,23.1,49.3,0.1,50.6
9f614906-1d52-4a03-b42f-35a1e8b5b1cf,2024-01-30 11:08:00,beauty,carousel,"#esports, #mindfulness, #innovation, #lifestyle",350,2396,1278,454,140,103,82.43,58.1,35.8,6.1,50,0.5328175423733372,20.7,0.3,18.1,18.8,29.5,12.6,13.8,6.9,25.6,24.6,12.5,16.6,43.6,11.9,44.6
